fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion
2021-11-01,Brozas,10,Hypertrophic,143.67665100097656,70.71327209472656,83.19139099121094,0.0,56.442420959472656,
2021-11-01,Brozas,11,Hypertrophic,143.67665100097656,66.27717590332031,83.44152069091797,0.0,56.442420959472656,
2021-11-01,Brozas,12,Hypertrophic,180.9137420654297,65.4930191040039,84.12323760986328,0.0,33.65520095825195,
2021-11-01,Brozas,13,Hypertrophic,180.9137420654297,62.908687591552734,83.64073181152344,0.0,33.65520095825195,
2021-11-01,Brozas,14,Hypertrophic,180.9137420654297,62.82150650024414,84.27276611328125,0.0,31.926654815673828,
2021-11-01,Brozas,15,Hypertrophic,180.9137420654297,60.0127067565918,84.33451843261719,0.0,31.926654815673828,
2021-11-01,Brozas,16,Hypertrophic,180.9137420654297,57.80718994140625,84.4215316772461,0.0,31.926654815673828,
2021-11-01,Brozas,17,Hypertrophic,180.9137420654297,55.296531677246094,84.42218780517578,0.0,31.926654815673828,
2021-11-01,Brozas,18,Hypertrophic,180.9137420654297,53.866512298583984,83.84136199951172,0.0,11.159758567810059,
2021-11-01,Brozas,19,Hypertrophic,180.9137420654297,52.02339553833008,83.77991485595703,0.0,11.159758567810059,
2021-11-01,Brozas,20,Hypertrophic,180.9137420654297,49.619991302490234,83.01962280273438,0.0,6.6798248291015625,
2021-11-01,Burguillos del Cerro,,Hypertrophic,,,,,,1.9
2021-11-01,Cantalgallo,,Eutrophic,,,,,,4.39
2021-11-01,Carrascalejo,,Eutrophic,,,,,,10.99
2021-11-01,El Santo,,Hypertrophic,,,,,,13.43
2021-11-01,El Santo,1,Hypertrophic,5.823910713195801,5.823910713195801,,5.823910713195801,,
2021-11-01,El Santo,2,Hypertrophic,15.862640380859375,10.502758979797363,12.06237506866455,5.823910713195801,7.086964130401611,
2021-11-01,El Santo,3,Hypertrophic,15.862640380859375,8.590932846069336,8.590932846069336,5.2995781898498535,5.2995781898498535,
2021-11-01,El Santo,4,Hypertrophic,15.862640380859375,6.206843376159668,7.633957862854004,0.0,4.335024833679199,
2021-11-01,El Santo,5,Hypertrophic,15.862640380859375,6.5297770500183105,7.417108058929443,0.0,3.6006553173065186,
2021-11-01,El Santo,6,Hypertrophic,15.862640380859375,4.899386882781982,7.052396774291992,0.0,3.6006553173065186,
2021-11-01,El Santo,7,Hypertrophic,15.862640380859375,5.155806541442871,6.8261213302612305,0.0,3.4747302532196045,
2021-11-01,El Santo,8,Hypertrophic,15.862640380859375,4.1971306800842285,6.713708400726318,0.0,1.3356107473373413,
2021-11-01,El Santo,9,Hypertrophic,16.51877212524414,4.600035667419434,6.897023677825928,0.0,1.3356107473373413,
2021-11-01,El Santo,10,Hypertrophic,16.51877212524414,3.7260286808013916,3.7260286808013916,0.0,0.0,
2021-11-01,El Santo,11,Hypertrophic,16.51877212524414,4.020360946655273,6.756439208984375,0.0,0.06803271919488907,
2021-11-01,El Santo,12,Hypertrophic,16.51877212524414,3.3782196044921875,3.3782196044921875,0.0,0.0,
2021-11-01,El Santo,13,Hypertrophic,16.51877212524414,3.6766695976257324,3.6766695976257324,0.0,0.0,
2021-11-01,El Santo,14,Hypertrophic,16.51877212524414,3.170189619064331,3.170189619064331,0.0,0.0,
2021-11-01,El Santo,15,Hypertrophic,16.51877212524414,3.3247268199920654,3.3247268199920654,0.0,0.0,
2021-11-01,El Santo,16,Hypertrophic,16.51877212524414,2.9221231937408447,2.9221231937408447,0.0,0.0,
2021-11-01,El Santo,17,Hypertrophic,16.51877212524414,3.01263165473938,3.01263165473938,0.0,0.0,
2021-11-01,El Santo,18,Hypertrophic,16.51877212524414,2.6871931552886963,2.6871931552886963,0.0,0.0,
2021-11-01,El Santo,19,Hypertrophic,16.601633071899414,2.8057639598846436,2.8057639598846436,0.0,0.0,
2021-11-01,El Santo,20,Hypertrophic,16.601633071899414,2.532524824142456,2.532524824142456,0.0,0.0,
2021-11-01,Garciaz,,Eutrophic,,,,,,4.33
2021-11-01,Garciaz,1,Eutrophic,0.1299264281988144,0.1299264281988144,,0.1299264281988144,,
2021-11-01,Garciaz,2,Eutrophic,3.4283511638641357,1.7465999126434326,2.319871664047241,0.02678460069000721,0.1299264281988144,
2021-11-01,Garciaz,3,Eutrophic,3.4283511638641357,0.9259459376335144,0.9259459376335144,0.02678460069000721,0.02678460069000721,
2021-11-01,Garciaz,4,Eutrophic,4.126830101013184,0.988227128982544,0.988227128982544,0.0016158370999619365,0.0016158370999619365,
2021-11-01,Garciaz,5,Eutrophic,4.126830101013184,0.7534140944480896,0.7534140944480896,0.0016158370999619365,0.0016158370999619365,
2021-11-01,Garciaz,6,Eutrophic,4.126830101013184,0.5238131880760193,0.5238131880760193,0.0,0.0,
2021-11-01,Garciaz,7,Eutrophic,4.594861030578613,0.5972344875335693,0.5972344875335693,0.0,0.0,
2021-11-01,Garciaz,8,Eutrophic,4.594861030578613,0.4572576582431793,0.4572576582431793,0.0,0.0,
2021-11-01,Garciaz,9,Eutrophic,4.594861030578613,0.4698777496814728,0.4698777496814728,0.0,0.0,
2021-11-01,Garciaz,10,Eutrophic,4.594861030578613,0.38060101866722107,0.38060101866722107,0.0,0.0,
2021-11-01,Garciaz,11,Eutrophic,5.881904125213623,0.4288142919540405,0.4288142919540405,0.0,0.0,
2021-11-01,Garciaz,12,Eutrophic,5.881904125213623,0.36032310128211975,0.36032310128211975,0.0,0.0,
2021-11-01,Garciaz,13,Eutrophic,5.881904125213623,0.34064728021621704,0.34064728021621704,0.0,0.0,
2021-11-01,Garciaz,14,Eutrophic,5.881904125213623,0.29372134804725647,0.29372134804725647,0.0,0.0,
2021-11-01,Garciaz,15,Eutrophic,5.881904125213623,0.312299519777298,0.312299519777298,0.0,0.0,
2021-11-01,Garciaz,16,Eutrophic,5.881904125213623,0.27448201179504395,0.27448201179504395,0.0,0.0,
2021-11-01,Garciaz,17,Eutrophic,5.881904125213623,0.2743625342845917,0.2743625342845917,0.0,0.0,
2021-11-01,Garciaz,18,Eutrophic,5.881904125213623,0.2447246015071869,0.2447246015071869,0.0,0.0,
2021-11-01,Garciaz,19,Eutrophic,5.881904125213623,0.23162522912025452,0.23162522912025452,0.0,0.0,
2021-11-01,Garciaz,20,Eutrophic,5.881904125213623,0.20905162394046783,0.20905162394046783,0.0,0.0,
2021-11-01,Garganta del Obispo,,Hypertrophic,,,,,,1.9
2021-11-01,Guadalupe,,Eutrophic,,,,,,7.6
2021-11-01,Hervas,,Eutrophic,,,,,,12.93
2021-11-01,Hervas,1,Eutrophic,0.21813775599002838,0.21813775599002838,,0.21813775599002838,,
2021-11-01,Hervas,2,Eutrophic,8.882377624511719,4.806521892547607,6.3359832763671875,0.21813775599002838,4.478055953979492,
2021-11-01,Hervas,3,Eutrophic,8.882377624511719,3.040104866027832,3.040104866027832,0.009578181430697441,0.009578181430697441,
2021-11-01,Hervas,4,Eutrophic,13.580953598022461,3.672384262084961,3.672384262084961,0.004235359840095043,0.004235359840095043,
2021-11-01,Hervas,5,Eutrophic,13.580953598022461,2.739398241043091,2.739398241043091,0.004235359840095043,0.004235359840095043,
2021-11-01,Hervas,6,Eutrophic,13.580953598022461,2.1859323978424072,2.1859323978424072,0.0,0.0,
2021-11-01,Hervas,7,Eutrophic,13.580953598022461,1.7983664274215698,1.7983664274215698,0.0,0.0,
2021-11-01,Hervas,8,Eutrophic,13.580953598022461,1.3818610906600952,1.3818610906600952,0.0,0.0,
2021-11-01,Hervas,9,Eutrophic,13.580953598022461,1.2941017150878906,1.2941017150878906,0.0,0.0,
2021-11-01,Hervas,10,Eutrophic,13.580953598022461,1.048566460609436,1.048566460609436,0.0,0.0,
2021-11-01,Hervas,11,Eutrophic,14.528885841369629,1.1419062614440918,1.1419062614440918,0.0,0.0,
2021-11-01,Hervas,12,Eutrophic,14.528885841369629,0.9595887660980225,0.9595887660980225,0.0,0.0,
2021-11-01,Hervas,13,Eutrophic,18.74773597717285,0.9691996574401855,0.9691996574401855,0.0,0.0,
2021-11-01,Hervas,14,Eutrophic,18.74773597717285,0.8356874585151672,0.8356874585151672,0.0,0.0,
2021-11-01,Hervas,15,Eutrophic,18.74773597717285,0.8097737431526184,0.8097737431526184,0.0,0.0,
2021-11-01,Hervas,16,Eutrophic,18.74773597717285,0.7117152214050293,0.7117152214050293,0.0,0.0,
2021-11-01,Hervas,17,Eutrophic,18.74773597717285,0.6984949111938477,0.6984949111938477,0.0,0.0,
2021-11-01,Hervas,18,Eutrophic,18.74773597717285,0.6230686902999878,0.6230686902999878,0.0,0.0,
2021-11-01,Hervas,19,Eutrophic,19.487051010131836,0.6247130632400513,0.6247130632400513,0.0,0.0,
2021-11-01,Hervas,20,Eutrophic,19.487051010131836,0.5639320015907288,0.5639320015907288,0.0,0.0,
2021-11-01,Jaime Ozores,,Hypertrophic,,,,,,7.28
2021-11-01,Llerena,,Hypertrophic,,,,,,38.37
2021-11-01,Llerena,1,Hypertrophic,38.115447998046875,38.115447998046875,,38.115447998046875,,
2021-11-01,Llerena,2,Hypertrophic,42.39959716796875,38.502384185791016,39.65424728393555,35.04680252075195,38.115447998046875,
2021-11-01,Llerena,3,Hypertrophic,42.39959716796875,39.09234619140625,40.438560485839844,33.71438217163086,38.115447998046875,
2021-11-01,Llerena,4,Hypertrophic,43.58201217651367,36.74959945678711,38.8604621887207,17.55022621154785,31.444459915161133,
2021-11-01,Llerena,5,Hypertrophic,43.86100769042969,37.611297607421875,39.64391326904297,17.55022621154785,31.444459915161133,
2021-11-01,Llerena,6,Hypertrophic,43.86100769042969,32.18014144897461,38.74067306518555,0.0,24.169178009033203,
2021-11-01,Llerena,7,Hypertrophic,43.86100769042969,33.37887954711914,39.03803634643555,0.0,24.169178009033203,
2021-11-01,Llerena,8,Hypertrophic,43.86100769042969,28.985538482666016,37.85866165161133,0.0,17.45539093017578,
2021-11-01,Llerena,9,Hypertrophic,44.10263442993164,30.194320678710938,38.214683532714844,0.0,17.45539093017578,
2021-11-01,Llerena,10,Hypertrophic,44.10263442993164,26.40802574157715,37.194400787353516,0.0,14.37257194519043,
2021-11-01,Llerena,11,Hypertrophic,46.52687454223633,27.831661224365234,37.83855056762695,0.0,14.37257194519043,
2021-11-01,Llerena,12,Hypertrophic,46.52687454223633,24.957460403442383,37.05025100708008,0.0,6.781811237335205,
2021-11-01,Llerena,13,Hypertrophic,47.82719039916992,26.376323699951172,37.718788146972656,0.0,14.37257194519043,
2021-11-01,Llerena,14,Hypertrophic,47.82719039916992,24.016847610473633,37.065372467041016,0.0,6.781811237335205,
2021-11-01,Llerena,15,Hypertrophic,48.463356018066406,25.61301612854004,38.120174407958984,0.0,10.08664608001709,
2021-11-01,Llerena,16,Hypertrophic,48.463356018066406,23.809843063354492,37.859127044677734,0.0,6.781811237335205,
2021-11-01,Llerena,17,Hypertrophic,48.62297439575195,24.83382225036621,37.973411560058594,0.0,6.781811237335205,
2021-11-01,Llerena,18,Hypertrophic,48.62297439575195,22.681787490844727,37.68666458129883,0.0,6.781811237335205,
2021-11-01,Llerena,19,Hypertrophic,48.62297439575195,23.71832847595215,38.05474090576172,0.0,6.781811237335205,
2021-11-01,Llerena,20,Hypertrophic,48.62297439575195,21.904376983642578,37.929656982421875,0.0,6.781811237335205,
2021-11-01,Los Angeles,,Hypertrophic,,,,,,41.63
2021-11-01,Los Huertos,,Hypertrophic,,,,,,26.69
2021-11-01,Madronnera,,Eutrophic,,,,,,13.12
2021-11-01,Madronnera,1,Eutrophic,5.570024490356445,5.570024490356445,,5.570024490356445,,
2021-11-01,Madronnera,2,Eutrophic,6.402381420135498,5.973698139190674,6.108255863189697,5.570024490356445,5.9263691902160645,
2021-11-01,Madronnera,3,Eutrophic,6.402381420135498,5.605165481567383,5.908173561096191,4.2758660316467285,5.096704006195068,
2021-11-01,Madronnera,4,Eutrophic,6.402381420135498,4.257281303405762,5.6249566078186035,0.06027534604072571,4.2758660316467285,
2021-11-01,Madronnera,5,Eutrophic,7.807893753051758,4.510147571563721,5.606668949127197,0.0032860739156603813,3.958645820617676,
2021-11-01,Madronnera,6,Eutrophic,7.807893753051758,3.5785341262817383,5.33452033996582,0.0,1.8600190877914429,
2021-11-01,Madronnera,7,Eutrophic,7.807893753051758,3.745729446411133,5.221107482910156,0.0,1.8600190877914429,
2021-11-01,Madronnera,8,Eutrophic,7.807893753051758,3.201561212539673,5.09680700302124,0.0,1.71924889087677,
2021-11-01,Madronnera,9,Eutrophic,7.807893753051758,3.3060154914855957,4.939879894256592,0.0,1.71924889087677,
2021-11-01,Madronnera,10,Eutrophic,7.807893753051758,2.9678618907928467,4.92897367477417,0.0,1.71924889087677,
2021-11-01,Madronnera,11,Eutrophic,15.426004409790039,3.149240493774414,4.935129165649414,0.0,1.71924889087677,
2021-11-01,Madronnera,12,Eutrophic,15.426004409790039,2.861161231994629,4.731009483337402,0.0,0.19678880274295807,
2021-11-01,Madronnera,13,Eutrophic,15.426004409790039,2.979954957962036,4.833432197570801,0.0,0.23165485262870789,
2021-11-01,Madronnera,14,Eutrophic,15.426004409790039,2.7701282501220703,4.523863315582275,0.0,0.046462565660476685,
2021-11-01,Madronnera,15,Eutrophic,16.06119155883789,2.928142547607422,4.7040534019470215,0.0,0.09769324958324432,
2021-11-01,Madronnera,16,Eutrophic,16.06119155883789,2.7531015872955322,2.7531015872955322,0.0,0.0,
2021-11-01,Madronnera,17,Eutrophic,20.929840087890625,3.0680227279663086,3.0680227279663086,0.0,0.0,
2021-11-01,Madronnera,18,Eutrophic,20.929840087890625,2.875927209854126,2.875927209854126,0.0,0.0,
2021-11-01,Madronnera,19,Eutrophic,20.929840087890625,2.969348907470703,2.969348907470703,0.0,0.0,
2021-11-01,Madronnera,20,Eutrophic,20.929840087890625,2.8383896350860596,2.8383896350860596,0.0,0.0,
2021-11-01,Majadillas,,Eutrophic,,,,,,2.78
2021-11-01,Majadillas,1,Eutrophic,0.05293271690607071,0.05293271690607071,,0.05293271690607071,,
2021-11-01,Majadillas,2,Eutrophic,0.12444313615560532,0.07558893412351608,0.08882901817560196,0.03586865961551666,0.05293271690607071,
2021-11-01,Majadillas,3,Eutrophic,0.23107798397541046,0.07815298438072205,0.08723995089530945,0.005457249004393816,0.0057747820392251015,
2021-11-01,Majadillas,4,Eutrophic,0.23107798397541046,0.07081728428602219,0.09287410974502563,0.0016187947476282716,0.013806289993226528,
2021-11-01,Majadillas,5,Eutrophic,0.23107798397541046,0.06058467552065849,0.06058467552065849,0.00023396339383907616,0.00023396339383907616,
2021-11-01,Majadillas,6,Eutrophic,0.23107798397541046,0.06624814122915268,0.08204084634780884,0.00023396339383907616,0.0023099598474800587,
2021-11-01,Majadillas,7,Eutrophic,0.23107798397541046,0.04877719655632973,0.04877719655632973,0.0,0.0,
2021-11-01,Majadillas,8,Eutrophic,0.5632762908935547,0.06623804569244385,0.06623804569244385,0.0,0.0,
2021-11-01,Majadillas,9,Eutrophic,0.5632762908935547,0.05245279520750046,0.05245279520750046,0.0,0.0,
2021-11-01,Majadillas,10,Eutrophic,0.7571895122528076,0.091720350086689,0.091720350086689,0.0,0.0,
2021-11-01,Majadillas,11,Eutrophic,0.7571895122528076,0.07921890169382095,0.07921890169382095,0.0,0.0,
2021-11-01,Majadillas,12,Eutrophic,1.6569490432739258,0.1121075451374054,0.1121075451374054,0.0,0.0,
2021-11-01,Majadillas,13,Eutrophic,1.6569490432739258,0.10110603272914886,0.10110603272914886,0.0,0.0,
2021-11-01,Majadillas,14,Eutrophic,1.6569490432739258,0.12031622231006622,0.12031622231006622,0.0,0.0,
2021-11-01,Majadillas,15,Eutrophic,1.6569490432739258,0.10765908658504486,0.10765908658504486,0.0,0.0,
2021-11-01,Majadillas,16,Eutrophic,1.6760234832763672,0.1299811750650406,0.1299811750650406,0.0,0.0,
2021-11-01,Majadillas,17,Eutrophic,1.6760234832763672,0.11628574132919312,0.11628574132919312,0.0,0.0,
2021-11-01,Majadillas,18,Eutrophic,1.6760234832763672,0.1321076601743698,0.1321076601743698,0.0,0.0,
2021-11-01,Majadillas,19,Eutrophic,1.6760234832763672,0.11912847310304642,0.11912847310304642,0.0,0.0,
2021-11-01,Majadillas,20,Eutrophic,2.078490972518921,0.14557521045207977,0.14557521045207977,0.0,0.0,
2021-11-01,Majarrobledo,,Mesotrophic,,,,,,2.27
2021-11-01,Majarrobledo,1,Mesotrophic,1.742878794670105,1.742878794670105,,1.742878794670105,,
2021-11-01,Majarrobledo,2,Mesotrophic,1.742878794670105,0.4361936151981354,0.4361936151981354,0.0001519909710623324,0.0001519909710623324,
2021-11-01,Majarrobledo,3,Mesotrophic,2.1621181964874268,0.7273892760276794,0.7273892760276794,0.0001519909710623324,0.0001519909710623324,
2021-11-01,Majarrobledo,4,Mesotrophic,2.1621181964874268,0.41478395462036133,0.41478395462036133,0.0001519909710623324,0.0001519909710623324,
2021-11-01,Majarrobledo,5,Mesotrophic,2.437922239303589,0.6460828185081482,0.6460828185081482,0.0001519909710623324,0.0001519909710623324,
2021-11-01,Majarrobledo,6,Mesotrophic,2.437922239303589,0.47964128851890564,0.47964128851890564,0.0,0.0,
2021-11-01,Majarrobledo,7,Mesotrophic,2.6918680667877197,0.577231764793396,0.577231764793396,0.0,0.0,
2021-11-01,Majarrobledo,8,Mesotrophic,2.6918680667877197,0.4422173500061035,0.4422173500061035,0.0,0.0,
2021-11-01,Majarrobledo,9,Mesotrophic,2.6918680667877197,0.4248988628387451,0.4248988628387451,0.0,0.0,
2021-11-01,Majarrobledo,10,Mesotrophic,2.6918680667877197,0.34420663118362427,0.34420663118362427,0.0,0.0,
2021-11-01,Majarrobledo,11,Mesotrophic,2.6918680667877197,0.3064938485622406,0.3064938485622406,0.0,0.0,
2021-11-01,Majarrobledo,12,Mesotrophic,2.6918680667877197,0.2578028738498688,0.2578028738498688,0.0,0.0,
2021-11-01,Majarrobledo,13,Mesotrophic,2.6918680667877197,0.23879842460155487,0.23879842460155487,0.0,0.0,
2021-11-01,Majarrobledo,14,Mesotrophic,2.6918680667877197,0.22662675380706787,0.22662675380706787,0.0,0.0,
2021-11-01,Majarrobledo,15,Mesotrophic,2.6918680667877197,0.20430463552474976,0.20430463552474976,0.0,0.0,
2021-11-01,Majarrobledo,16,Mesotrophic,2.705643653869629,0.20086058974266052,0.20086058974266052,0.0,0.0,
2021-11-01,Majarrobledo,17,Mesotrophic,2.705643653869629,0.19917349517345428,0.19917349517345428,0.0,0.0,
2021-11-01,Majarrobledo,18,Mesotrophic,2.705643653869629,0.18198755383491516,0.18198755383491516,0.0,0.0,
2021-11-01,Majarrobledo,19,Mesotrophic,2.705643653869629,0.17776450514793396,0.17776450514793396,0.0,0.0,
2021-11-01,Majarrobledo,20,Mesotrophic,2.705643653869629,0.16565223038196564,0.16565223038196564,0.0,0.0,
2021-11-01,Membrio,,Hypertrophic,,,,,,44.41
2021-11-01,Membrio,1,Hypertrophic,45.76166915893555,45.76166915893555,,45.76166915893555,,
2021-11-01,Membrio,2,Hypertrophic,55.126670837402344,42.05344009399414,45.67890548706055,31.17705535888672,36.148372650146484,
2021-11-01,Membrio,3,Hypertrophic,55.126670837402344,31.77147102355957,33.2552375793457,19.901336669921875,20.67035484313965,
2021-11-01,Membrio,4,Hypertrophic,55.126670837402344,22.007427215576172,31.88690757751465,0.0,19.901336669921875,
2021-11-01,Membrio,5,Hypertrophic,55.126670837402344,21.352705001831055,28.009729385375977,0.0,9.813441276550293,
2021-11-01,Membrio,6,Hypertrophic,55.126670837402344,16.263490676879883,26.546815872192383,0.0,0.9373834133148193,
2021-11-01,Membrio,7,Hypertrophic,55.6775016784668,19.08896255493164,29.148700714111328,0.0,9.813441276550293,
2021-11-01,Membrio,8,Hypertrophic,55.6775016784668,15.858922958374023,15.858922958374023,0.0,0.0,
2021-11-01,Membrio,9,Hypertrophic,55.6775016784668,17.897947311401367,28.95862579345703,0.0,0.9373834133148193,
2021-11-01,Membrio,10,Hypertrophic,55.6775016784668,15.263376235961914,15.263376235961914,0.0,0.0,
2021-11-01,Membrio,11,Hypertrophic,55.6775016784668,16.022037506103516,16.022037506103516,0.0,0.0,
2021-11-01,Membrio,12,Hypertrophic,55.6775016784668,14.65121078491211,14.65121078491211,0.0,0.0,
2021-11-01,Membrio,13,Hypertrophic,55.6775016784668,15.34041976928711,15.34041976928711,0.0,0.0,
2021-11-01,Membrio,14,Hypertrophic,56.87916946411133,14.208454132080078,14.208454132080078,0.0,0.0,
2021-11-01,Membrio,15,Hypertrophic,56.87916946411133,14.457218170166016,14.457218170166016,0.0,0.0,
2021-11-01,Membrio,16,Hypertrophic,56.87916946411133,12.79936408996582,12.79936408996582,0.0,0.0,
2021-11-01,Membrio,17,Hypertrophic,56.87916946411133,12.969234466552734,12.969234466552734,0.0,0.0,
2021-11-01,Membrio,18,Hypertrophic,56.87916946411133,11.82679271697998,11.82679271697998,0.0,0.0,
2021-11-01,Membrio,19,Hypertrophic,56.87916946411133,11.893243789672852,11.893243789672852,0.0,0.0,
2021-11-01,Membrio,20,Hypertrophic,56.87916946411133,10.73927116394043,10.73927116394043,0.0,0.0,
2021-11-01,Navarredonda,,Hypertrophic,,,,,,164.61
2021-11-01,Navarredonda,1,Hypertrophic,0.021221136674284935,0.021221136674284935,,0.021221136674284935,,
2021-11-01,Navarredonda,2,Hypertrophic,29.43027687072754,7.369390964508057,7.369390964508057,0.0033582455944269896,0.0033582455944269896,
2021-11-01,Navarredonda,3,Hypertrophic,29.43027687072754,3.3094475269317627,3.3094475269317627,0.0033582455944269896,0.0033582455944269896,
2021-11-01,Navarredonda,4,Hypertrophic,72.41507720947266,7.3665452003479,7.3665452003479,0.0,0.0,
2021-11-01,Navarredonda,5,Hypertrophic,72.41507720947266,4.972884178161621,4.972884178161621,0.0,0.0,
2021-11-01,Navarredonda,6,Hypertrophic,99.31668090820312,6.219329357147217,6.219329357147217,0.0,0.0,
2021-11-01,Navarredonda,7,Hypertrophic,209.85391235351562,8.895150184631348,8.895150184631348,0.0,0.0,
2021-11-01,Navarredonda,8,Hypertrophic,209.85391235351562,6.811892509460449,6.811892509460449,0.0,0.0,
2021-11-01,Navarredonda,9,Hypertrophic,209.85391235351562,6.0137457847595215,6.0137457847595215,0.0,0.0,
2021-11-01,Navarredonda,10,Hypertrophic,209.85391235351562,4.872819900512695,4.872819900512695,0.0,0.0,
2021-11-01,Navarredonda,11,Hypertrophic,209.85391235351562,4.037350177764893,4.037350177764893,0.0,0.0,
2021-11-01,Navarredonda,12,Hypertrophic,209.85391235351562,3.3947720527648926,3.3947720527648926,0.0,0.0,
2021-11-01,Navarredonda,13,Hypertrophic,238.31312561035156,4.3136982917785645,4.3136982917785645,0.0,0.0,
2021-11-01,Navarredonda,14,Hypertrophic,238.31312561035156,3.7204456329345703,3.7204456329345703,0.0,0.0,
2021-11-01,Navarredonda,15,Hypertrophic,238.31312561035156,5.15477180480957,5.15477180480957,0.0,0.0,
2021-11-01,Navarredonda,16,Hypertrophic,238.31312561035156,4.531059265136719,4.531059265136719,0.0,0.0,
2021-11-01,Navarredonda,17,Hypertrophic,238.31312561035156,4.130115985870361,4.130115985870361,0.0,0.0,
2021-11-01,Navarredonda,18,Hypertrophic,238.31312561035156,3.6845059394836426,3.6845059394836426,0.0,0.0,
2021-11-01,Navarredonda,19,Hypertrophic,238.31312561035156,3.634347677230835,3.634347677230835,0.0,0.0,
2021-11-01,Navarredonda,20,Hypertrophic,238.31312561035156,3.279999017715454,3.279999017715454,0.0,0.0,
2021-11-01,Navas del Madronno,,Hypertrophic,,,,,,33.63
2021-11-01,Nogales,,Hypertrophic,,,,,,26.83
2021-11-01,Nogales,1,Hypertrophic,13.199886322021484,13.199886322021484,,13.199886322021484,,
2021-11-01,Nogales,2,Hypertrophic,13.568915367126465,13.291064262390137,13.369654655456543,13.055292129516602,13.199886322021484,
2021-11-01,Nogales,3,Hypertrophic,14.573758125305176,13.641584396362305,13.732809066772461,12.91179370880127,13.02863597869873,
2021-11-01,Nogales,4,Hypertrophic,16.31130599975586,13.198393821716309,14.01786994934082,6.97865629196167,12.91179370880127,
2021-11-01,Nogales,5,Hypertrophic,16.31130599975586,12.836823463439941,13.644388198852539,5.819896697998047,10.395334243774414,
2021-11-01,Nogales,6,Hypertrophic,36.264190673828125,13.132083892822266,14.733919143676758,5.5533576011657715,9.952807426452637,
2021-11-01,Nogales,7,Hypertrophic,36.264190673828125,12.980737686157227,14.44970989227295,5.5533576011657715,9.952807426452637,
2021-11-01,Nogales,8,Hypertrophic,36.264190673828125,13.194695472717285,14.910598754882812,0.38052797317504883,7.666627407073975,
2021-11-01,Nogales,9,Hypertrophic,36.264190673828125,13.525643348693848,15.084797859191895,0.38052797317504883,9.952807426452637,
2021-11-01,Nogales,10,Hypertrophic,36.264190673828125,12.746967315673828,15.08480453491211,0.019558755680918694,6.898216724395752,
2021-11-01,Nogales,11,Hypertrophic,36.264190673828125,13.084750175476074,15.165501594543457,0.019558755680918694,7.272873401641846,
2021-11-01,Nogales,12,Hypertrophic,36.264190673828125,12.408491134643555,14.575030326843262,0.015917394310235977,5.392125606536865,
2021-11-01,Nogales,13,Hypertrophic,36.264190673828125,12.693922996520996,15.176072120666504,0.015917394310235977,6.898216724395752,
2021-11-01,Nogales,14,Hypertrophic,41.14571762084961,12.268417358398438,14.902959823608398,0.0,5.1388092041015625,
2021-11-01,Nogales,15,Hypertrophic,41.14571762084961,12.49633502960205,14.821710586547852,0.0,5.392125606536865,
2021-11-01,Nogales,16,Hypertrophic,41.14571762084961,11.672759056091309,14.91454792022705,0.0,5.1388092041015625,
2021-11-01,Nogales,17,Hypertrophic,41.41672134399414,11.980600357055664,14.90119457244873,0.0,5.1388092041015625,
2021-11-01,Nogales,18,Hypertrophic,41.41672134399414,11.29633617401123,15.29142951965332,0.0,5.1388092041015625,
2021-11-01,Nogales,19,Hypertrophic,41.41672134399414,11.384305953979492,15.145288467407227,0.0,5.1388092041015625,
2021-11-01,Nogales,20,Hypertrophic,41.41672134399414,10.476149559020996,15.163402557373047,0.0,5.1388092041015625,
2021-11-01,Palomero,,Eutrophic,,,,,,18.75
2021-11-01,Palomero,1,Eutrophic,26.394121170043945,26.394121170043945,,26.394121170043945,,
2021-11-01,Palomero,2,Eutrophic,26.394121170043945,19.624847412109375,22.663253784179688,10.509628295898438,18.47551155090332,
2021-11-01,Palomero,3,Eutrophic,26.509672164916992,15.89351749420166,19.028671264648438,3.399709701538086,9.444331169128418,
2021-11-01,Palomero,4,Eutrophic,29.783483505249023,16.347055435180664,20.75568962097168,1.01801598072052,9.444331169128418,
2021-11-01,Palomero,5,Eutrophic,29.783483505249023,11.761314392089844,16.120624542236328,0.026278477162122726,3.3785600662231445,
2021-11-01,Palomero,6,Eutrophic,29.783483505249023,12.966880798339844,16.530675888061523,0.026278477162122726,3.3785600662231445,
2021-11-01,Palomero,7,Eutrophic,29.783483505249023,10.856271743774414,15.128121376037598,0.007578954566270113,1.01801598072052,
2021-11-01,Palomero,8,Eutrophic,29.783483505249023,10.993465423583984,15.198934555053711,0.0,1.625665307044983,
2021-11-01,Palomero,9,Eutrophic,29.783483505249023,9.342758178710938,9.342758178710938,0.0,0.0,
2021-11-01,Palomero,10,Eutrophic,29.783483505249023,9.431909561157227,9.431909561157227,0.0,0.0,
2021-11-01,Palomero,11,Eutrophic,29.783483505249023,8.780569076538086,8.780569076538086,0.0,0.0,
2021-11-01,Palomero,12,Eutrophic,29.783483505249023,8.05491828918457,8.05491828918457,0.0,0.0,
2021-11-01,Palomero,13,Eutrophic,29.783483505249023,7.57431173324585,7.57431173324585,0.0,0.0,
2021-11-01,Palomero,14,Eutrophic,29.783483505249023,7.1244330406188965,7.1244330406188965,0.0,0.0,
