,fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion
1176,2021-11-01,Alpotrel,7.0,Eutrophic,6.6993584632873535,2.2175168991088867,2.7565548419952397,0.0010003749048337,0.5759033560752869,
1177,2021-11-01,Alpotrel,8.0,Eutrophic,6.6993584632873535,2.0400638580322266,2.657118558883667,0.0,0.3412005603313446,
1178,2021-11-01,Alpotrel,9.0,Eutrophic,7.337959289550781,2.3462681770324707,2.951228618621826,0.0,0.5759033560752869,
1179,2021-11-01,Alpotrel,10.0,Eutrophic,7.337959289550781,1.96864914894104,2.769528865814209,0.0,0.3165481984615326,
1180,2021-11-01,Alpotrel,11.0,Eutrophic,7.337959289550781,2.1152358055114746,2.809720754623413,0.0,0.289378821849823,
1181,2021-11-01,Alpotrel,12.0,Eutrophic,7.404085159301758,1.895954966545105,1.895954966545105,0.0,0.0,
1182,2021-11-01,Alpotrel,13.0,Eutrophic,7.404085159301758,1.993656873703003,2.758526563644409,0.0,0.2243716269731521,
1183,2021-11-01,Alpotrel,14.0,Eutrophic,7.404085159301758,1.7617870569229126,1.7617870569229126,0.0,0.0,
1184,2021-11-01,Alpotrel,15.0,Eutrophic,7.404085159301758,1.8601540327072144,2.68096661567688,0.0,0.1410722434520721,
1185,2021-11-01,Alpotrel,16.0,Eutrophic,7.893685817718506,1.7176687717437744,1.7176687717437744,0.0,0.0,
1186,2021-11-01,Alpotrel,17.0,Eutrophic,7.893685817718506,1.877326488494873,2.5954606533050537,0.0,0.0082831447944045,
1187,2021-11-01,Alpotrel,18.0,Eutrophic,7.893685817718506,1.7031996250152588,1.7031996250152588,0.0,0.0,
1188,2021-11-01,Alpotrel,19.0,Eutrophic,7.893685817718506,1.7923293113708496,1.7923293113708496,0.0,0.0,
1189,2021-11-01,Alpotrel,20.0,Eutrophic,13.79843521118164,1.6816253662109375,1.6816253662109375,0.0,0.0,
1190,2021-11-01,Arrocerezal,,Eutrophic,,,,,,6.69
1191,2021-11-01,Arrocerezal,1.0,Eutrophic,0.01063974481076,0.01063974481076,,0.01063974481076,,
1192,2021-11-01,Arrocerezal,2.0,Eutrophic,6.199985027313232,1.5809226036071775,1.5809226036071775,0.01063974481076,0.01063974481076,
1193,2021-11-01,Arrocerezal,3.0,Eutrophic,8.660787582397461,1.6690887212753296,1.6690887212753296,0.0029366135131567,0.0029366135131567,
1194,2021-11-01,Arrocerezal,4.0,Eutrophic,,,,,,
1195,2021-11-01,Arrocerezal,5.0,Eutrophic,,,,,,
1196,2021-11-01,Arrocerezal,6.0,Eutrophic,,,,,,
1197,2021-11-01,Arrocerezal,7.0,Eutrophic,,,,,,
1198,2021-11-01,Arrocerezal,8.0,Eutrophic,,,,,,
1199,2021-11-01,Arrocerezal,9.0,Eutrophic,,,,,,
1200,2021-11-01,Arrocerezal,10.0,Eutrophic,,,,,,
1201,2021-11-01,Arrocerezal,11.0,Eutrophic,,,,,,
1202,2021-11-01,Arrocerezal,12.0,Eutrophic,,,,,,
1203,2021-11-01,Arrocerezal,13.0,Eutrophic,,,,,,
1204,2021-11-01,Arrocerezal,14.0,Eutrophic,,,,,,
1205,2021-11-01,Arrocerezal,15.0,Eutrophic,,,,,,
1206,2021-11-01,Arrocerezal,16.0,Eutrophic,,,,,,
1207,2021-11-01,Arrocerezal,17.0,Eutrophic,,,,,,
1208,2021-11-01,Arrocerezal,18.0,Eutrophic,,,,,,
1209,2021-11-01,Arrocerezal,19.0,Eutrophic,,,,,,
1210,2021-11-01,Arrocerezal,20.0,Eutrophic,,,,,,
1211,2021-11-01,Brozas,,Hypertrophic,,,,,,113.38
1212,2021-11-01,Brozas,1.0,Hypertrophic,80.8634262084961,80.8634262084961,,80.8634262084961,,
1213,2021-11-01,Brozas,2.0,Hypertrophic,89.24740600585938,82.40463256835938,82.40463256835938,79.53858947753906,79.53858947753906,
1214,2021-11-01,Brozas,3.0,Hypertrophic,96.8952178955078,82.81987762451172,85.26029205322266,74.18232727050781,79.42402648925781,
1215,2021-11-01,Brozas,4.0,Hypertrophic,103.62712860107422,82.52035522460938,83.93896484375,72.03533172607422,74.18232727050781,
1216,2021-11-01,Brozas,5.0,Hypertrophic,122.3504409790039,83.28630828857422,83.96768188476562,66.9334487915039,72.03533172607422,
1217,2021-11-01,Brozas,6.0,Hypertrophic,122.3504409790039,80.99958801269531,83.3138656616211,0.0,66.9334487915039,
1218,2021-11-01,Brozas,7.0,Hypertrophic,143.67665100097656,79.77015686035156,84.9725570678711,0.0,62.14727020263672,
1219,2021-11-01,Brozas,8.0,Hypertrophic,143.67665100097656,75.23968505859375,83.0220718383789,0.0,56.442420959472656,
1220,2021-11-01,Brozas,9.0,Hypertrophic,143.67665100097656,72.49317169189453,83.88410949707031,0.0,56.442420959472656,
1221,2021-11-01,Brozas,10.0,Hypertrophic,143.67665100097656,70.71327209472656,83.19139099121094,0.0,56.442420959472656,
1222,2021-11-01,Brozas,11.0,Hypertrophic,143.67665100097656,66.27717590332031,83.44152069091797,0.0,56.442420959472656,
1223,2021-11-01,Brozas,12.0,Hypertrophic,180.9137420654297,65.4930191040039,84.12323760986328,0.0,33.65520095825195,
1224,2021-11-01,Brozas,13.0,Hypertrophic,180.9137420654297,62.908687591552734,83.64073181152344,0.0,33.65520095825195,
1225,2021-11-01,Brozas,14.0,Hypertrophic,180.9137420654297,62.82150650024414,84.27276611328125,0.0,31.926654815673828,
1226,2021-11-01,Brozas,15.0,Hypertrophic,180.9137420654297,60.0127067565918,84.33451843261719,0.0,31.926654815673828,
1227,2021-11-01,Brozas,16.0,Hypertrophic,180.9137420654297,57.80718994140625,84.4215316772461,0.0,31.926654815673828,
1228,2021-11-01,Brozas,17.0,Hypertrophic,180.9137420654297,55.296531677246094,84.42218780517578,0.0,31.926654815673828,
1229,2021-11-01,Brozas,18.0,Hypertrophic,180.9137420654297,53.866512298583984,83.84136199951172,0.0,11.15975856781006,
1230,2021-11-01,Brozas,19.0,Hypertrophic,180.9137420654297,52.02339553833008,83.77991485595703,0.0,11.15975856781006,
1231,2021-11-01,Brozas,20.0,Hypertrophic,180.9137420654297,49.61999130249024,83.01962280273438,0.0,6.6798248291015625,
1232,2021-11-01,Burguillos del Cerro,,Hypertrophic,,,,,,1.9
1233,2021-11-01,Cantalgallo,,Eutrophic,,,,,,4.39
1234,2021-11-01,Carrascalejo,,Eutrophic,,,,,,10.99
1235,2021-11-01,El Santo,,Hypertrophic,,,,,,13.43
1236,2021-11-01,El Santo,1.0,Hypertrophic,5.823910713195801,5.823910713195801,,5.823910713195801,,
1237,2021-11-01,El Santo,2.0,Hypertrophic,15.862640380859377,10.502758979797363,12.06237506866455,5.823910713195801,7.086964130401611,
1238,2021-11-01,El Santo,3.0,Hypertrophic,15.862640380859377,8.590932846069336,8.590932846069336,5.2995781898498535,5.2995781898498535,
1239,2021-11-01,El Santo,4.0,Hypertrophic,15.862640380859377,6.206843376159668,7.633957862854004,0.0,4.335024833679199,
1240,2021-11-01,El Santo,5.0,Hypertrophic,15.862640380859377,6.529777050018311,7.417108058929443,0.0,3.6006553173065186,
1241,2021-11-01,El Santo,6.0,Hypertrophic,15.862640380859377,4.899386882781982,7.052396774291992,0.0,3.6006553173065186,
1242,2021-11-01,El Santo,7.0,Hypertrophic,15.862640380859377,5.155806541442871,6.826121330261231,0.0,3.4747302532196045,
1243,2021-11-01,El Santo,8.0,Hypertrophic,15.862640380859377,4.1971306800842285,6.713708400726318,0.0,1.3356107473373413,
1244,2021-11-01,El Santo,9.0,Hypertrophic,16.51877212524414,4.600035667419434,6.897023677825928,0.0,1.3356107473373413,
1245,2021-11-01,El Santo,10.0,Hypertrophic,16.51877212524414,3.726028680801392,3.726028680801392,0.0,0.0,
1246,2021-11-01,El Santo,11.0,Hypertrophic,16.51877212524414,4.020360946655273,6.756439208984375,0.0,0.068032719194889,
1247,2021-11-01,El Santo,12.0,Hypertrophic,16.51877212524414,3.3782196044921875,3.3782196044921875,0.0,0.0,
1248,2021-11-01,El Santo,13.0,Hypertrophic,16.51877212524414,3.676669597625733,3.676669597625733,0.0,0.0,
1249,2021-11-01,El Santo,14.0,Hypertrophic,16.51877212524414,3.170189619064331,3.170189619064331,0.0,0.0,
1250,2021-11-01,El Santo,15.0,Hypertrophic,16.51877212524414,3.324726819992065,3.324726819992065,0.0,0.0,
1251,2021-11-01,El Santo,16.0,Hypertrophic,16.51877212524414,2.9221231937408447,2.9221231937408447,0.0,0.0,
1252,2021-11-01,El Santo,17.0,Hypertrophic,16.51877212524414,3.01263165473938,3.01263165473938,0.0,0.0,
1253,2021-11-01,El Santo,18.0,Hypertrophic,16.51877212524414,2.6871931552886963,2.6871931552886963,0.0,0.0,
1254,2021-11-01,El Santo,19.0,Hypertrophic,16.601633071899414,2.805763959884644,2.805763959884644,0.0,0.0,
1255,2021-11-01,El Santo,20.0,Hypertrophic,16.601633071899414,2.532524824142456,2.532524824142456,0.0,0.0,
1256,2021-11-01,Garciaz,,Eutrophic,,,,,,4.33
1257,2021-11-01,Garciaz,1.0,Eutrophic,0.1299264281988144,0.1299264281988144,,0.1299264281988144,,
1258,2021-11-01,Garciaz,2.0,Eutrophic,3.428351163864136,1.7465999126434326,2.319871664047241,0.0267846006900072,0.1299264281988144,
1259,2021-11-01,Garciaz,3.0,Eutrophic,3.428351163864136,0.9259459376335144,0.9259459376335144,0.0267846006900072,0.0267846006900072,
1260,2021-11-01,Garciaz,4.0,Eutrophic,4.126830101013184,0.988227128982544,0.988227128982544,0.0016158370999619,0.0016158370999619,
1261,2021-11-01,Garciaz,5.0,Eutrophic,4.126830101013184,0.7534140944480896,0.7534140944480896,0.0016158370999619,0.0016158370999619,
1262,2021-11-01,Garciaz,6.0,Eutrophic,4.126830101013184,0.5238131880760193,0.5238131880760193,0.0,0.0,
1263,2021-11-01,Garciaz,7.0,Eutrophic,4.594861030578613,0.5972344875335693,0.5972344875335693,0.0,0.0,
1264,2021-11-01,Garciaz,8.0,Eutrophic,4.594861030578613,0.4572576582431793,0.4572576582431793,0.0,0.0,
1265,2021-11-01,Garciaz,9.0,Eutrophic,4.594861030578613,0.4698777496814728,0.4698777496814728,0.0,0.0,
1266,2021-11-01,Garciaz,10.0,Eutrophic,4.594861030578613,0.380601018667221,0.380601018667221,0.0,0.0,
1267,2021-11-01,Garciaz,11.0,Eutrophic,5.881904125213623,0.4288142919540405,0.4288142919540405,0.0,0.0,
1268,2021-11-01,Garciaz,12.0,Eutrophic,5.881904125213623,0.3603231012821197,0.3603231012821197,0.0,0.0,
1269,2021-11-01,Garciaz,13.0,Eutrophic,5.881904125213623,0.340647280216217,0.340647280216217,0.0,0.0,
1270,2021-11-01,Garciaz,14.0,Eutrophic,5.881904125213623,0.2937213480472564,0.2937213480472564,0.0,0.0,
1271,2021-11-01,Garciaz,15.0,Eutrophic,5.881904125213623,0.312299519777298,0.312299519777298,0.0,0.0,
1272,2021-11-01,Garciaz,16.0,Eutrophic,5.881904125213623,0.2744820117950439,0.2744820117950439,0.0,0.0,
1273,2021-11-01,Garciaz,17.0,Eutrophic,5.881904125213623,0.2743625342845917,0.2743625342845917,0.0,0.0,
1274,2021-11-01,Garciaz,18.0,Eutrophic,5.881904125213623,0.2447246015071869,0.2447246015071869,0.0,0.0,
1275,2021-11-01,Garciaz,19.0,Eutrophic,5.881904125213623,0.2316252291202545,0.2316252291202545,0.0,0.0,
1276,2021-11-01,Garciaz,20.0,Eutrophic,5.881904125213623,0.2090516239404678,0.2090516239404678,0.0,0.0,
1277,2021-11-01,Garganta del Obispo,,Hypertrophic,,,,,,1.9
1278,2021-11-01,Guadalupe,,Eutrophic,,,,,,7.6
1279,2021-11-01,Hervas,,Eutrophic,,,,,,12.93
1280,2021-11-01,Hervas,1.0,Eutrophic,0.2181377559900283,0.2181377559900283,,0.2181377559900283,,
1281,2021-11-01,Hervas,2.0,Eutrophic,8.882377624511719,4.806521892547607,6.335983276367188,0.2181377559900283,4.478055953979492,
1282,2021-11-01,Hervas,3.0,Eutrophic,8.882377624511719,3.040104866027832,3.040104866027832,0.0095781814306974,0.0095781814306974,
1283,2021-11-01,Hervas,4.0,Eutrophic,13.58095359802246,3.672384262084961,3.672384262084961,0.004235359840095,0.004235359840095,
1284,2021-11-01,Hervas,5.0,Eutrophic,13.58095359802246,2.739398241043091,2.739398241043091,0.004235359840095,0.004235359840095,
1285,2021-11-01,Hervas,6.0,Eutrophic,13.58095359802246,2.1859323978424072,2.1859323978424072,0.0,0.0,
1286,2021-11-01,Hervas,7.0,Eutrophic,13.58095359802246,1.7983664274215698,1.7983664274215698,0.0,0.0,
1287,2021-11-01,Hervas,8.0,Eutrophic,13.58095359802246,1.3818610906600952,1.3818610906600952,0.0,0.0,
1288,2021-11-01,Hervas,9.0,Eutrophic,13.58095359802246,1.2941017150878906,1.2941017150878906,0.0,0.0,
1289,2021-11-01,Hervas,10.0,Eutrophic,13.58095359802246,1.048566460609436,1.048566460609436,0.0,0.0,
1290,2021-11-01,Hervas,11.0,Eutrophic,14.528885841369627,1.1419062614440918,1.1419062614440918,0.0,0.0,
1291,2021-11-01,Hervas,12.0,Eutrophic,14.528885841369627,0.9595887660980223,0.9595887660980223,0.0,0.0,
1292,2021-11-01,Hervas,13.0,Eutrophic,18.74773597717285,0.9691996574401855,0.9691996574401855,0.0,0.0,
1293,2021-11-01,Hervas,14.0,Eutrophic,18.74773597717285,0.8356874585151672,0.8356874585151672,0.0,0.0,
1294,2021-11-01,Hervas,15.0,Eutrophic,18.74773597717285,0.8097737431526184,0.8097737431526184,0.0,0.0,
1295,2021-11-01,Hervas,16.0,Eutrophic,18.74773597717285,0.7117152214050293,0.7117152214050293,0.0,0.0,
1296,2021-11-01,Hervas,17.0,Eutrophic,18.74773597717285,0.6984949111938477,0.6984949111938477,0.0,0.0,
1297,2021-11-01,Hervas,18.0,Eutrophic,18.74773597717285,0.6230686902999878,0.6230686902999878,0.0,0.0,
1298,2021-11-01,Hervas,19.0,Eutrophic,19.48705101013184,0.6247130632400513,0.6247130632400513,0.0,0.0,
1299,2021-11-01,Hervas,20.0,Eutrophic,19.48705101013184,0.5639320015907288,0.5639320015907288,0.0,0.0,
1300,2021-11-01,Jaime Ozores,,Hypertrophic,,,,,,7.28
1301,2021-11-01,Llerena,,Hypertrophic,,,,,,38.37
1302,2021-11-01,Llerena,1.0,Hypertrophic,38.11544799804688,38.11544799804688,,38.11544799804688,,
1303,2021-11-01,Llerena,2.0,Hypertrophic,42.39959716796875,38.502384185791016,39.65424728393555,35.04680252075195,38.11544799804688,
1304,2021-11-01,Llerena,3.0,Hypertrophic,42.39959716796875,39.09234619140625,40.43856048583984,33.71438217163086,38.11544799804688,
1305,2021-11-01,Llerena,4.0,Hypertrophic,43.58201217651367,36.74959945678711,38.8604621887207,17.55022621154785,31.444459915161133,
1306,2021-11-01,Llerena,5.0,Hypertrophic,43.86100769042969,37.61129760742188,39.64391326904297,17.55022621154785,31.444459915161133,
1307,2021-11-01,Llerena,6.0,Hypertrophic,43.86100769042969,32.18014144897461,38.74067306518555,0.0,24.169178009033203,
1308,2021-11-01,Llerena,7.0,Hypertrophic,43.86100769042969,33.37887954711914,39.03803634643555,0.0,24.169178009033203,
1309,2021-11-01,Llerena,8.0,Hypertrophic,43.86100769042969,28.985538482666016,37.85866165161133,0.0,17.45539093017578,
1310,2021-11-01,Llerena,9.0,Hypertrophic,44.10263442993164,30.194320678710938,38.21468353271485,0.0,17.45539093017578,
1311,2021-11-01,Llerena,10.0,Hypertrophic,44.10263442993164,26.40802574157715,37.19440078735352,0.0,14.37257194519043,
1312,2021-11-01,Llerena,11.0,Hypertrophic,46.52687454223633,27.831661224365234,37.83855056762695,0.0,14.37257194519043,
1313,2021-11-01,Llerena,12.0,Hypertrophic,46.52687454223633,24.957460403442383,37.05025100708008,0.0,6.781811237335205,
1314,2021-11-01,Llerena,13.0,Hypertrophic,47.82719039916992,26.37632369995117,37.718788146972656,0.0,14.37257194519043,
1315,2021-11-01,Llerena,14.0,Hypertrophic,47.82719039916992,24.016847610473636,37.065372467041016,0.0,6.781811237335205,
1316,2021-11-01,Llerena,15.0,Hypertrophic,48.463356018066406,25.61301612854004,38.12017440795898,0.0,10.08664608001709,
1317,2021-11-01,Llerena,16.0,Hypertrophic,48.463356018066406,23.80984306335449,37.85912704467773,0.0,6.781811237335205,
1318,2021-11-01,Llerena,17.0,Hypertrophic,48.62297439575195,24.83382225036621,37.973411560058594,0.0,6.781811237335205,
1319,2021-11-01,Llerena,18.0,Hypertrophic,48.62297439575195,22.681787490844727,37.68666458129883,0.0,6.781811237335205,
1320,2021-11-01,Llerena,19.0,Hypertrophic,48.62297439575195,23.71832847595215,38.05474090576172,0.0,6.781811237335205,
1321,2021-11-01,Llerena,20.0,Hypertrophic,48.62297439575195,21.904376983642575,37.92965698242188,0.0,6.781811237335205,
1322,2021-11-01,Los Angeles,,Hypertrophic,,,,,,41.63
1323,2021-11-01,Los Huertos,,Hypertrophic,,,,,,26.69
1324,2021-11-01,Madronnera,,Eutrophic,,,,,,13.12
1325,2021-11-01,Madronnera,1.0,Eutrophic,5.570024490356445,5.570024490356445,,5.570024490356445,,
1326,2021-11-01,Madronnera,2.0,Eutrophic,6.402381420135498,5.973698139190674,6.108255863189697,5.570024490356445,5.9263691902160645,
1327,2021-11-01,Madronnera,3.0,Eutrophic,6.402381420135498,5.605165481567383,5.908173561096191,4.2758660316467285,5.096704006195068,
1328,2021-11-01,Madronnera,4.0,Eutrophic,6.402381420135498,4.257281303405762,5.624956607818604,0.0602753460407257,4.2758660316467285,
1329,2021-11-01,Madronnera,5.0,Eutrophic,7.807893753051758,4.510147571563721,5.606668949127197,0.0032860739156603,3.958645820617676,
1330,2021-11-01,Madronnera,6.0,Eutrophic,7.807893753051758,3.5785341262817383,5.33452033996582,0.0,1.8600190877914429,
1331,2021-11-01,Madronnera,7.0,Eutrophic,7.807893753051758,3.745729446411133,5.221107482910156,0.0,1.8600190877914429,
1332,2021-11-01,Madronnera,8.0,Eutrophic,7.807893753051758,3.201561212539673,5.09680700302124,0.0,1.71924889087677,
1333,2021-11-01,Madronnera,9.0,Eutrophic,7.807893753051758,3.306015491485596,4.939879894256592,0.0,1.71924889087677,
1334,2021-11-01,Madronnera,10.0,Eutrophic,7.807893753051758,2.9678618907928467,4.92897367477417,0.0,1.71924889087677,
1335,2021-11-01,Madronnera,11.0,Eutrophic,15.42600440979004,3.149240493774414,4.935129165649414,0.0,1.71924889087677,
1336,2021-11-01,Madronnera,12.0,Eutrophic,15.42600440979004,2.861161231994629,4.731009483337402,0.0,0.196788802742958,
1337,2021-11-01,Madronnera,13.0,Eutrophic,15.42600440979004,2.979954957962036,4.833432197570801,0.0,0.2316548526287078,
1338,2021-11-01,Madronnera,14.0,Eutrophic,15.42600440979004,2.7701282501220703,4.523863315582275,0.0,0.0464625656604766,
1339,2021-11-01,Madronnera,15.0,Eutrophic,16.06119155883789,2.928142547607422,4.7040534019470215,0.0,0.0976932495832443,
1340,2021-11-01,Madronnera,16.0,Eutrophic,16.06119155883789,2.753101587295532,2.753101587295532,0.0,0.0,
1341,2021-11-01,Madronnera,17.0,Eutrophic,20.929840087890625,3.0680227279663086,3.0680227279663086,0.0,0.0,
1342,2021-11-01,Madronnera,18.0,Eutrophic,20.929840087890625,2.875927209854126,2.875927209854126,0.0,0.0,
1343,2021-11-01,Madronnera,19.0,Eutrophic,20.929840087890625,2.969348907470703,2.969348907470703,0.0,0.0,
1344,2021-11-01,Madronnera,20.0,Eutrophic,20.929840087890625,2.83838963508606,2.83838963508606,0.0,0.0,
1345,2021-11-01,Majadillas,,Eutrophic,,,,,,2.78
1346,2021-11-01,Majadillas,1.0,Eutrophic,0.0529327169060707,0.0529327169060707,,0.0529327169060707,,
1347,2021-11-01,Majadillas,2.0,Eutrophic,0.1244431361556053,0.075588934123516,0.0888290181756019,0.0358686596155166,0.0529327169060707,
1348,2021-11-01,Majadillas,3.0,Eutrophic,0.2310779839754104,0.078152984380722,0.0872399508953094,0.0054572490043938,0.0057747820392251,
1349,2021-11-01,Majadillas,4.0,Eutrophic,0.2310779839754104,0.0708172842860221,0.0928741097450256,0.0016187947476282,0.0138062899932265,
1350,2021-11-01,Majadillas,5.0,Eutrophic,0.2310779839754104,0.0605846755206584,0.0605846755206584,0.000233963393839,0.000233963393839,
1351,2021-11-01,Majadillas,6.0,Eutrophic,0.2310779839754104,0.0662481412291526,0.0820408463478088,0.000233963393839,0.00230995984748,
1352,2021-11-01,Majadillas,7.0,Eutrophic,0.2310779839754104,0.0487771965563297,0.0487771965563297,0.0,0.0,
1353,2021-11-01,Majadillas,8.0,Eutrophic,0.5632762908935547,0.0662380456924438,0.0662380456924438,0.0,0.0,
1354,2021-11-01,Majadillas,9.0,Eutrophic,0.5632762908935547,0.0524527952075004,0.0524527952075004,0.0,0.0,
1355,2021-11-01,Majadillas,10.0,Eutrophic,0.7571895122528076,0.091720350086689,0.091720350086689,0.0,0.0,
1356,2021-11-01,Majadillas,11.0,Eutrophic,0.7571895122528076,0.0792189016938209,0.0792189016938209,0.0,0.0,
1357,2021-11-01,Majadillas,12.0,Eutrophic,1.6569490432739258,0.1121075451374054,0.1121075451374054,0.0,0.0,
1358,2021-11-01,Majadillas,13.0,Eutrophic,1.6569490432739258,0.1011060327291488,0.1011060327291488,0.0,0.0,
1359,2021-11-01,Majadillas,14.0,Eutrophic,1.6569490432739258,0.1203162223100662,0.1203162223100662,0.0,0.0,
1360,2021-11-01,Majadillas,15.0,Eutrophic,1.6569490432739258,0.1076590865850448,0.1076590865850448,0.0,0.0,
1361,2021-11-01,Majadillas,16.0,Eutrophic,1.6760234832763672,0.1299811750650406,0.1299811750650406,0.0,0.0,
1362,2021-11-01,Majadillas,17.0,Eutrophic,1.6760234832763672,0.1162857413291931,0.1162857413291931,0.0,0.0,
1363,2021-11-01,Majadillas,18.0,Eutrophic,1.6760234832763672,0.1321076601743698,0.1321076601743698,0.0,0.0,
1364,2021-11-01,Majadillas,19.0,Eutrophic,1.6760234832763672,0.1191284731030464,0.1191284731030464,0.0,0.0,
1365,2021-11-01,Majadillas,20.0,Eutrophic,2.078490972518921,0.1455752104520797,0.1455752104520797,0.0,0.0,
1366,2021-11-01,Majarrobledo,,Mesotrophic,,,,,,2.27
1367,2021-11-01,Majarrobledo,1.0,Mesotrophic,1.742878794670105,1.742878794670105,,1.742878794670105,,
1368,2021-11-01,Majarrobledo,2.0,Mesotrophic,1.742878794670105,0.4361936151981354,0.4361936151981354,0.0001519909710623,0.0001519909710623,
1369,2021-11-01,Majarrobledo,3.0,Mesotrophic,2.1621181964874268,0.7273892760276794,0.7273892760276794,0.0001519909710623,0.0001519909710623,
1370,2021-11-01,Majarrobledo,4.0,Mesotrophic,2.1621181964874268,0.4147839546203613,0.4147839546203613,0.0001519909710623,0.0001519909710623,
1371,2021-11-01,Majarrobledo,5.0,Mesotrophic,2.437922239303589,0.6460828185081482,0.6460828185081482,0.0001519909710623,0.0001519909710623,
1372,2021-11-01,Majarrobledo,6.0,Mesotrophic,2.437922239303589,0.4796412885189056,0.4796412885189056,0.0,0.0,
1373,2021-11-01,Majarrobledo,7.0,Mesotrophic,2.69186806678772,0.577231764793396,0.577231764793396,0.0,0.0,
1374,2021-11-01,Majarrobledo,8.0,Mesotrophic,2.69186806678772,0.4422173500061035,0.4422173500061035,0.0,0.0,
1375,2021-11-01,Majarrobledo,9.0,Mesotrophic,2.69186806678772,0.4248988628387451,0.4248988628387451,0.0,0.0,
1376,2021-11-01,Majarrobledo,10.0,Mesotrophic,2.69186806678772,0.3442066311836242,0.3442066311836242,0.0,0.0,
1377,2021-11-01,Majarrobledo,11.0,Mesotrophic,2.69186806678772,0.3064938485622406,0.3064938485622406,0.0,0.0,
1378,2021-11-01,Majarrobledo,12.0,Mesotrophic,2.69186806678772,0.2578028738498688,0.2578028738498688,0.0,0.0,
1379,2021-11-01,Majarrobledo,13.0,Mesotrophic,2.69186806678772,0.2387984246015548,0.2387984246015548,0.0,0.0,
1380,2021-11-01,Majarrobledo,14.0,Mesotrophic,2.69186806678772,0.2266267538070678,0.2266267538070678,0.0,0.0,
1381,2021-11-01,Majarrobledo,15.0,Mesotrophic,2.69186806678772,0.2043046355247497,0.2043046355247497,0.0,0.0,
1382,2021-11-01,Majarrobledo,16.0,Mesotrophic,2.705643653869629,0.2008605897426605,0.2008605897426605,0.0,0.0,
1383,2021-11-01,Majarrobledo,17.0,Mesotrophic,2.705643653869629,0.1991734951734542,0.1991734951734542,0.0,0.0,
1384,2021-11-01,Majarrobledo,18.0,Mesotrophic,2.705643653869629,0.1819875538349151,0.1819875538349151,0.0,0.0,
1385,2021-11-01,Majarrobledo,19.0,Mesotrophic,2.705643653869629,0.1777645051479339,0.1777645051479339,0.0,0.0,
1386,2021-11-01,Majarrobledo,20.0,Mesotrophic,2.705643653869629,0.1656522303819656,0.1656522303819656,0.0,0.0,
1387,2021-11-01,Membrio,,Hypertrophic,,,,,,44.41
1388,2021-11-01,Membrio,1.0,Hypertrophic,45.76166915893555,45.76166915893555,,45.76166915893555,,
1389,2021-11-01,Membrio,2.0,Hypertrophic,55.12667083740234,42.05344009399414,45.67890548706055,31.17705535888672,36.14837265014648,
1390,2021-11-01,Membrio,3.0,Hypertrophic,55.12667083740234,31.77147102355957,33.2552375793457,19.901336669921875,20.67035484313965,
1391,2021-11-01,Membrio,4.0,Hypertrophic,55.12667083740234,22.00742721557617,31.88690757751465,0.0,19.901336669921875,
1392,2021-11-01,Membrio,5.0,Hypertrophic,55.12667083740234,21.35270500183105,28.009729385375977,0.0,9.813441276550291,
1393,2021-11-01,Membrio,6.0,Hypertrophic,55.12667083740234,16.263490676879883,26.546815872192383,0.0,0.9373834133148192,
1394,2021-11-01,Membrio,7.0,Hypertrophic,55.6775016784668,19.08896255493164,29.148700714111328,0.0,9.813441276550291,
1395,2021-11-01,Membrio,8.0,Hypertrophic,55.6775016784668,15.858922958374023,15.858922958374023,0.0,0.0,
1396,2021-11-01,Membrio,9.0,Hypertrophic,55.6775016784668,17.897947311401367,28.95862579345703,0.0,0.9373834133148192,
1397,2021-11-01,Membrio,10.0,Hypertrophic,55.6775016784668,15.263376235961914,15.263376235961914,0.0,0.0,
1398,2021-11-01,Membrio,11.0,Hypertrophic,55.6775016784668,16.022037506103516,16.022037506103516,0.0,0.0,
1399,2021-11-01,Membrio,12.0,Hypertrophic,55.6775016784668,14.65121078491211,14.65121078491211,0.0,0.0,
1400,2021-11-01,Membrio,13.0,Hypertrophic,55.6775016784668,15.34041976928711,15.34041976928711,0.0,0.0,
1401,2021-11-01,Membrio,14.0,Hypertrophic,56.87916946411133,14.208454132080078,14.208454132080078,0.0,0.0,
1402,2021-11-01,Membrio,15.0,Hypertrophic,56.87916946411133,14.457218170166016,14.457218170166016,0.0,0.0,
1403,2021-11-01,Membrio,16.0,Hypertrophic,56.87916946411133,12.79936408996582,12.79936408996582,0.0,0.0,
1404,2021-11-01,Membrio,17.0,Hypertrophic,56.87916946411133,12.969234466552734,12.969234466552734,0.0,0.0,
1405,2021-11-01,Membrio,18.0,Hypertrophic,56.87916946411133,11.82679271697998,11.82679271697998,0.0,0.0,
1406,2021-11-01,Membrio,19.0,Hypertrophic,56.87916946411133,11.893243789672852,11.893243789672852,0.0,0.0,
1407,2021-11-01,Membrio,20.0,Hypertrophic,56.87916946411133,10.73927116394043,10.73927116394043,0.0,0.0,
1408,2021-11-01,Navarredonda,,Hypertrophic,,,,,,164.61
1409,2021-11-01,Navarredonda,1.0,Hypertrophic,0.0212211366742849,0.0212211366742849,,0.0212211366742849,,
