,fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion,epsilon_Cmax,epsilon_Cmean2,epsilon_Cmean,epsilon_Cmin,epsilon_Cmin2
1091,2021-11-01,Aguijon,6.0,Hypertrophic,30.316551208496094,9.024923324584961,11.555376052856445,0.008277946151793003,1.4899687767028809,44.26,-0.315034993029912,-0.7389205591311241,-0.7960930111932906,-0.9998129700372392,-0.9663359969113674
1092,2021-11-01,Aguijon,7.0,Hypertrophic,40.20508575439453,10.270621299743652,13.205479621887207,0.0,1.4899687767028809,44.26,-0.09161577599650851,-0.7016385083170537,-0.7679480049764199,-1.0,-0.9663359969113674
1093,2021-11-01,Aguijon,8.0,Hypertrophic,40.20508575439453,10.628028869628906,13.843485832214355,0.0,1.4794567823410034,44.26,-0.09161577599650851,-0.6872235464931234,-0.759872822647336,-1.0,-0.966573502432422
1094,2021-11-01,Aguijon,9.0,Hypertrophic,40.20508575439453,11.046194076538086,14.401196479797363,0.0,1.4794567823410034,44.26,-0.09161577599650851,-0.6746227636738056,-0.750424896598778,-1.0,-0.966573502432422
1095,2021-11-01,Aguijon,10.0,Hypertrophic,41.70378494262695,11.101929664611816,11.101929664611816,0.0,0.0,44.26,-0.057754520049097265,-0.7491656198686891,-0.7491656198686891,-1.0,-1.0
1096,2021-11-01,Aguijon,11.0,Hypertrophic,41.70378494262695,11.06306266784668,11.06306266784668,0.0,0.0,44.26,-0.057754520049097265,-0.7500437716256964,-0.7500437716256964,-1.0,-1.0
1097,2021-11-01,Aguijon,12.0,Hypertrophic,41.70378494262695,11.078460693359375,11.078460693359375,0.0,0.0,44.26,-0.057754520049097265,-0.7496958722693318,-0.7496958722693318,-1.0,-1.0
1098,2021-11-01,Aguijon,13.0,Hypertrophic,41.70378494262695,11.010992050170898,12.573362350463867,0.0,0.0009213144076056778,44.26,-0.057754520049097265,-0.7159204168444675,-0.751220242879103,-1.0,-0.9999791840395932
1099,2021-11-01,Aguijon,14.0,Hypertrophic,41.70378494262695,10.908312797546387,10.908312797546387,0.0,0.0,44.26,-0.057754520049097265,-0.7535401536930324,-0.7535401536930324,-1.0,-1.0
1100,2021-11-01,Aguijon,15.0,Hypertrophic,41.70378494262695,10.714350700378418,10.714350700378418,0.0,0.0,44.26,-0.057754520049097265,-0.7579224875648798,-0.7579224875648798,-1.0,-1.0
1101,2021-11-01,Aguijon,16.0,Hypertrophic,41.70378494262695,10.195987701416016,10.195987701416016,0.0,0.0,44.26,-0.057754520049097265,-0.7696342588925437,-0.7696342588925437,-1.0,-1.0
1102,2021-11-01,Aguijon,17.0,Hypertrophic,41.70378494262695,9.979081153869629,9.979081153869629,0.0,0.0,44.26,-0.057754520049097265,-0.7745349942641295,-0.7745349942641295,-1.0,-1.0
1103,2021-11-01,Aguijon,18.0,Hypertrophic,41.70378494262695,9.435745239257812,9.435745239257812,0.0,0.0,44.26,-0.057754520049097265,-0.7868109977573924,-0.7868109977573924,-1.0,-1.0
1104,2021-11-01,Aguijon,19.0,Hypertrophic,44.26735305786133,9.40316104888916,9.40316104888916,0.0,0.0,44.26,0.00016613325488771158,-0.7875471972686588,-0.7875471972686588,-1.0,-1.0
1105,2021-11-01,Aguijon,20.0,Hypertrophic,44.26735305786133,9.244729995727539,9.244729995727539,0.0,0.0,44.26,0.00016613325488771158,-0.7911267511132504,-0.7911267511132504,-1.0,-1.0
1107,2021-11-01,Alcuescar,1.0,Hypertrophic,0.09208895266056061,0.09208895266056061,,0.09208895266056061,,20.94,-0.9956022467688367,,-0.9956022467688367,-0.9956022467688367,
1108,2021-11-01,Alcuescar,2.0,Hypertrophic,0.11866796761751175,0.07791440188884735,0.10264971107244492,0.003708470379933715,0.09208895266056061,20.94,-0.9943329528358399,-0.9950979125562347,-0.99627915941314,-0.999822900172878,-0.9956022467688367
1109,2021-11-01,Alcuescar,3.0,Hypertrophic,0.2507682740688324,0.0856529176235199,0.09613390266895294,0.0018050629878416657,0.003708470379933715,20.94,-0.9880244377235514,-0.9954090781915496,-0.9959096027877975,-0.9999137983291384,-0.999822900172878
1110,2021-11-01,Alcuescar,4.0,Hypertrophic,0.894676685333252,0.18508192896842957,0.18508192896842957,0.0013600613456219435,0.0013600613456219435,20.94,-0.9572742748169412,-0.9911613214437235,-0.9911613214437235,-0.9999350496014507,-0.9999350496014507
1111,2021-11-01,Alcuescar,5.0,Hypertrophic,21.7026309967041,1.227647066116333,1.227647066116333,0.0010660693515092134,0.0010660693515092134,20.94,0.03641981837173353,-0.9413731105006526,-0.9413731105006526,-0.9999490893337388,-0.9999490893337388
1112,2021-11-01,Alcuescar,6.0,Hypertrophic,25.377277374267578,1.653146743774414,1.653146743774414,0.0,0.0,20.94,0.21190436362309345,-0.9210531640986431,-0.9210531640986431,-1.0,-1.0
1113,2021-11-01,Alcuescar,7.0,Hypertrophic,27.442760467529297,1.9112513065338135,1.9112513065338135,0.0,0.0,20.94,0.31054252471486604,-0.9087272537471913,-0.9087272537471913,-1.0,-1.0
1114,2021-11-01,Alcuescar,8.0,Hypertrophic,27.442760467529297,2.012385606765747,2.012385606765747,0.0,0.0,20.94,0.31054252471486604,-0.9038975354935174,-0.9038975354935174,-1.0,-1.0
1115,2021-11-01,Alcuescar,9.0,Hypertrophic,27.442760467529297,2.8251123428344727,2.8251123428344727,0.0,0.0,20.94,0.31054252471486604,-0.8650853704472554,-0.8650853704472554,-1.0,-1.0
1116,2021-11-01,Alcuescar,10.0,Hypertrophic,27.442760467529297,2.815720796585083,2.815720796585083,0.0,0.0,20.94,0.31054252471486604,-0.8655338683579235,-0.8655338683579235,-1.0,-1.0
1117,2021-11-01,Alcuescar,11.0,Hypertrophic,27.442760467529297,3.5431957244873047,3.5431957244873047,0.0,0.0,20.94,0.31054252471486604,-0.8307929453444458,-0.8307929453444458,-1.0,-1.0
1118,2021-11-01,Alcuescar,12.0,Hypertrophic,27.442760467529297,3.238039970397949,3.238039970397949,0.0,0.0,20.94,0.31054252471486604,-0.8453658084814734,-0.8453658084814734,-1.0,-1.0
1119,2021-11-01,Alcuescar,13.0,Hypertrophic,27.442760467529297,3.7116200923919678,3.7116200923919678,0.0,0.0,20.94,0.31054252471486604,-0.8227497568103167,-0.8227497568103167,-1.0,-1.0
1120,2021-11-01,Alcuescar,14.0,Hypertrophic,27.442760467529297,3.5033252239227295,3.5033252239227295,0.0,0.0,20.94,0.31054252471486604,-0.8326969807104714,-0.8326969807104714,-1.0,-1.0
1121,2021-11-01,Alcuescar,15.0,Hypertrophic,27.442760467529297,3.678955554962158,3.678955554962158,0.0,0.0,20.94,0.31054252471486604,-0.8243096678623612,-0.8243096678623612,-1.0,-1.0
1122,2021-11-01,Alcuescar,16.0,Hypertrophic,27.442760467529297,3.5458829402923584,3.5458829402923584,0.0,0.0,20.94,0.31054252471486604,-0.8306646160318836,-0.8306646160318836,-1.0,-1.0
1123,2021-11-01,Alcuescar,17.0,Hypertrophic,27.442760467529297,3.43436598777771,3.43436598777771,0.0,0.0,20.94,0.31054252471486604,-0.8359901629523538,-0.8359901629523538,-1.0,-1.0
1124,2021-11-01,Alcuescar,18.0,Hypertrophic,29.227073669433594,3.3974828720092773,3.3974828720092773,0.0,0.0,20.94,0.3957532793425784,-0.8377515342880001,-0.8377515342880001,-1.0,-1.0
1125,2021-11-01,Alcuescar,19.0,Hypertrophic,29.227073669433594,3.3549821376800537,3.3549821376800537,0.0,0.0,20.94,0.3957532793425784,-0.83978117776122,-0.83978117776122,-1.0,-1.0
1126,2021-11-01,Alcuescar,20.0,Hypertrophic,29.227073669433594,3.2447452545166016,3.2447452545166016,0.0,0.0,20.94,0.3957532793425784,-0.8450455943401814,-0.8450455943401814,-1.0,-1.0
1128,2021-11-01,Aldea del Cano,1.0,Hypertrophic,1.7669711112976074,1.7669711112976074,,1.7669711112976074,,63.78,-0.9722958433474819,,-0.9722958433474819,-0.9722958433474819,
1129,2021-11-01,Aldea del Cano,2.0,Hypertrophic,1.8894195556640625,1.5886964797973633,1.6868973970413208,1.2940934896469116,1.404301643371582,63.78,-0.9703759868977099,-0.9735513108021117,-0.9750909927908848,-0.9797100424953448,-0.977982100292073
1130,2021-11-01,Aldea del Cano,3.0,Hypertrophic,5.788532257080078,3.30283522605896,3.8610174655914307,1.2940934896469116,1.7669711112976074,63.78,-0.9092422035578539,-0.9394635079085696,-0.9482151893060684,-0.9797100424953448,-0.9722958433474819
1131,2021-11-01,Aldea del Cano,4.0,Hypertrophic,7.866176128387451,3.1741409301757812,3.4989492893218994,0.8378186821937561,1.2940934896469116,63.78,-0.876667040947202,-0.9451403372636893,-0.9502329738134873,-0.9868639278426817,-0.9797100424953448
1132,2021-11-01,Aldea del Cano,5.0,Hypertrophic,7.866176128387451,3.2808914184570312,3.9602909088134766,0.8378186821937561,1.7007991075515747,63.78,-0.876667040947202,-0.937907009896308,-0.948559243987817,-0.9868639278426817,-0.9733333473259396
1133,2021-11-01,Aldea del Cano,6.0,Hypertrophic,7.866176128387451,3.1509854793548584,3.6547086238861084,0.10693463683128357,1.2940934896469116,63.78,-0.876667040947202,-0.942698202823987,-0.9505960257235049,-0.9983233829283273,-0.9797100424953448
1134,2021-11-01,Aldea del Cano,7.0,Hypertrophic,7.866176128387451,3.1501822471618652,3.6564714908599854,0.10693463683128357,1.2940934896469116,63.78,-0.876667040947202,-0.9426705630156791,-0.9506086195176879,-0.9983233829283273,-0.9797100424953448
1135,2021-11-01,Aldea del Cano,8.0,Hypertrophic,7.866176128387451,2.7622604370117188,3.378740072250366,0.0,0.7390375137329102,63.78,-0.876667040947202,-0.9470250851011232,-0.9566908053149621,-1.0,-0.9884127075300578
1136,2021-11-01,Aldea del Cano,9.0,Hypertrophic,7.866176128387451,2.735682725906372,3.3802480697631836,0.0,0.7361671328544617,63.78,-0.876667040947202,-0.9470014413646413,-0.9571075144887681,-1.0,-0.9884577119339218
1137,2021-11-01,Aldea del Cano,10.0,Hypertrophic,8.29188346862793,2.686187982559204,3.5531136989593506,0.0,0.7361671328544617,63.78,-0.869992419745564,-0.9442910991069402,-0.9578835374324365,-1.0,-0.9884577119339218
1138,2021-11-01,Aldea del Cano,11.0,Hypertrophic,8.29188346862793,2.7255771160125732,3.5930371284484863,0.0,0.7361671328544617,63.78,-0.869992419745564,-0.9436651437998043,-0.9572659592973883,-1.0,-0.9884577119339218
1139,2021-11-01,Aldea del Cano,12.0,Hypertrophic,8.29188346862793,2.325190544128418,3.3118391036987305,0.0,0.14004094898700714,63.78,-0.869992419745564,-0.9480740184431055,-0.9635435788001189,-1.0,-0.997804312496284
1140,2021-11-01,Aldea del Cano,13.0,Hypertrophic,8.29188346862793,2.500849723815918,3.6303038597106934,0.0,0.3973594307899475,63.78,-0.869992419745564,-0.9430808425884181,-0.9607894367542189,-1.0,-0.9937698427282855
1141,2021-11-01,Aldea del Cano,14.0,Hypertrophic,8.29188346862793,2.203275680541992,2.203275680541992,0.0,0.0,63.78,-0.869992419745564,-0.9654550692922234,-0.9654550692922234,-1.0,-1.0
1142,2021-11-01,Aldea del Cano,15.0,Hypertrophic,8.29188346862793,2.218315601348877,3.282899856567383,0.0,0.05066065862774849,63.78,-0.869992419745564,-0.9485277538951492,-0.9652192599349502,-1.0,-0.9992056967916628
1143,2021-11-01,Aldea del Cano,16.0,Hypertrophic,8.29188346862793,1.9497191905975342,1.9497191905975342,0.0,0.0,63.78,-0.869992419745564,-0.9694305551803459,-0.9694305551803459,-1.0,-1.0
1144,2021-11-01,Aldea del Cano,17.0,Hypertrophic,8.29188346862793,1.9906185865402222,1.9906185865402222,0.0,0.0,63.78,-0.869992419745564,-0.9687892977964845,-0.9687892977964845,-1.0,-1.0
1145,2021-11-01,Aldea del Cano,18.0,Hypertrophic,8.29188346862793,1.7771602869033813,1.7771602869033813,0.0,0.0,63.78,-0.869992419745564,-0.9721360883207372,-0.9721360883207372,-1.0,-1.0
1146,2021-11-01,Aldea del Cano,19.0,Hypertrophic,8.29188346862793,1.938508152961731,1.938508152961731,0.0,0.0,63.78,-0.869992419745564,-0.969606331875796,-0.969606331875796,-1.0,-1.0
1147,2021-11-01,Aldea del Cano,20.0,Hypertrophic,8.29188346862793,1.7495145797729492,1.7495145797729492,0.0,0.0,63.78,-0.869992419745564,-0.9725695424933686,-0.9725695424933686,-1.0,-1.0
1149,2021-11-01,Aliseda,1.0,Eutrophic,4.637828350067139,4.637828350067139,,4.637828350067139,,8.64,-0.46321431133482194,,-0.46321431133482194,-0.46321431133482194,
1150,2021-11-01,Aliseda,2.0,Eutrophic,4.945647716522217,3.6380109786987305,4.48455810546875,1.098368763923645,3.8701984882354736,8.64,-0.4275870698469657,-0.480953922978154,-0.5789339145024618,-0.8728739856569855,-0.5520603601579314
1151,2021-11-01,Aliseda,3.0,Eutrophic,5.173314094543457,3.408473491668701,4.224961757659912,0.003160901600494981,3.1264586448669434,8.64,-0.40123679461302586,-0.5109997965671398,-0.6055007532790856,-0.9996341549073501,-0.6381413605478075
1152,2021-11-01,Aliseda,4.0,Eutrophic,9.939455032348633,3.5635499954223633,4.230875492095947,0.003160901600494981,1.5536028146743774,8.64,0.15039988800331391,-0.5103153365629691,-0.5875520838631524,-0.9996341549073501,-0.8201848594126878
1153,2021-11-01,Aliseda,5.0,Eutrophic,9.939455032348633,3.5357303619384766,4.275330066680908,0.003160901600494981,1.5536028146743774,8.64,0.15039988800331391,-0.5051701311711913,-0.5907719488497134,-0.9996341549073501,-0.8201848594126878
1154,2021-11-01,Aliseda,6.0,Eutrophic,9.939455032348633,2.850154161453247,3.663511276245117,0.0,0.8676567673683167,8.64,0.15039988800331391,-0.5759824911753337,-0.6701210461280964,-1.0,-0.8995767630360745
1155,2021-11-01,Aliseda,7.0,Eutrophic,9.939455032348633,2.5592994689941406,3.5790603160858154,0.0,0.8676567673683167,8.64,0.15039988800331391,-0.5857569078604381,-0.7037847836812338,-1.0,-0.8995767630360745
1156,2021-11-01,Aliseda,8.0,Eutrophic,9.939455032348633,2.2151713371276855,2.2151713371276855,0.0,0.0,8.64,0.15039988800331391,-0.7436144285731846,-0.7436144285731846,-1.0,-1.0
1157,2021-11-01,Aliseda,9.0,Eutrophic,9.939455032348633,2.250798225402832,2.250798225402832,0.0,0.0,8.64,0.15039988800331391,-0.7394909461339315,-0.7394909461339315,-1.0,-1.0
1158,2021-11-01,Aliseda,10.0,Eutrophic,9.939455032348633,1.9632134437561035,1.9632134437561035,0.0,0.0,8.64,0.15039988800331391,-0.7727762217874881,-0.7727762217874881,-1.0,-1.0
1159,2021-11-01,Aliseda,11.0,Eutrophic,9.939455032348633,1.7814762592315674,1.7814762592315674,0.0,0.0,8.64,0.15039988800331391,-0.7938106181444945,-0.7938106181444945,-1.0,-1.0
1160,2021-11-01,Aliseda,12.0,Eutrophic,9.939455032348633,1.4978851079940796,1.4978851079940796,0.0,0.0,8.64,0.15039988800331391,-0.8266336680562408,-0.8266336680562408,-1.0,-1.0
1161,2021-11-01,Aliseda,13.0,Eutrophic,9.939455032348633,1.3540605306625366,1.3540605306625366,0.0,0.0,8.64,0.15039988800331391,-0.8432800311733175,-0.8432800311733175,-1.0,-1.0
1162,2021-11-01,Aliseda,14.0,Eutrophic,12.915756225585938,1.2441916465759277,1.2441916465759277,0.0,0.0,8.64,0.49487919277615006,-0.8559963372018602,-0.8559963372018602,-1.0,-1.0
1163,2021-11-01,Aliseda,15.0,Eutrophic,12.915756225585938,1.1544396877288818,1.1544396877288818,0.0,0.0,8.64,0.49487919277615006,-0.8663842954017498,-0.8663842954017498,-1.0,-1.0
1164,2021-11-01,Aliseda,16.0,Eutrophic,12.915756225585938,1.0836251974105835,1.0836251974105835,0.0,0.0,8.64,0.49487919277615006,-0.8745804169663677,-0.8745804169663677,-1.0,-1.0
1165,2021-11-01,Aliseda,17.0,Eutrophic,12.915756225585938,1.0578373670578003,1.0578373670578003,0.0,0.0,8.64,0.49487919277615006,-0.8775651195534954,-0.8775651195534954,-1.0,-1.0
1166,2021-11-01,Aliseda,18.0,Eutrophic,12.915756225585938,0.9493191838264465,0.9493191838264465,0.0,0.0,8.64,0.49487919277615006,-0.8901250944645317,-0.8901250944645317,-1.0,-1.0
1167,2021-11-01,Aliseda,19.0,Eutrophic,12.915756225585938,0.9167084693908691,0.9167084693908691,0.0,0.0,8.64,0.49487919277615006,-0.8938994827093901,-0.8938994827093901,-1.0,-1.0
1168,2021-11-01,Aliseda,20.0,Eutrophic,12.915756225585938,0.8273628354072571,0.8273628354072571,0.0,0.0,8.64,0.49487919277615006,-0.9042404125686045,-0.9042404125686045,-1.0,-1.0
1170,2021-11-01,Alpotrel,1.0,Eutrophic,2.549494981765747,2.549494981765747,,2.549494981765747,,10.4,-0.7548562517532935,,-0.7548562517532935,-0.7548562517532935,
1171,2021-11-01,Alpotrel,2.0,Eutrophic,3.258092164993286,1.7036900520324707,2.1660706996917725,0.3165481984615326,0.6906250715255737,10.4,-0.6867219072121841,-0.7917239711834835,-0.8361836488430316,-0.9695626732248527,-0.933593743122541
1172,2021-11-01,Alpotrel,3.0,Eutrophic,4.281406879425049,1.9885164499282837,2.718928575515747,0.3165481984615326,1.7682501077651978,10.4,-0.5883262615937453,-0.7385645600465628,-0.8087964951992035,-0.9695626732248527,-0.8299759511764233
1173,2021-11-01,Alpotrel,4.0,Eutrophic,4.281406879425049,1.7243046760559082,1.81815505027771,0.3165481984615326,0.5759033560752869,10.4,-0.5883262615937453,-0.8251773990117587,-0.8342014734561627,-0.9695626732248527,-0.9446246773004532
1174,2021-11-01,Alpotrel,5.0,Eutrophic,4.664431571960449,2.190884590148926,2.926542043685913,0.3165481984615326,1.3809099197387695,10.4,-0.5514969642345722,-0.7186017265686622,-0.7893380201779879,-0.9695626732248527,-0.8672202000251183
1175,2021-11-01,Alpotrel,6.0,Eutrophic,4.664431571960449,1.8420124053955078,2.355841875076294,0.001000374904833734,0.5759033560752869,10.4,-0.5514969642345722,-0.7734767427811255,-0.8228834225581243,-0.9999038101053045,-0.9446246773004532
1176,2021-11-01,Alpotrel,7.0,Eutrophic,6.6993584632873535,2.2175168991088867,2.7565548419952393,0.001000374904833734,0.5759033560752869,10.4,-0.35583091699160063,-0.73494664980815,-0.7867772212395301,-0.9999038101053045,-0.9446246773004532
1177,2021-11-01,Alpotrel,8.0,Eutrophic,6.6993584632873535,2.0400638580322266,2.657118558883667,0.0,0.3412005603313446,10.4,-0.35583091699160063,-0.7445078308765705,-0.8038400136507474,-1.0,-0.9671922538142937
1178,2021-11-01,Alpotrel,9.0,Eutrophic,7.337959289550781,2.3462681770324707,2.951228618621826,0.0,0.5759033560752869,10.4,-0.29442699138934797,-0.716228017440209,-0.7743972906699548,-1.0,-0.9446246773004532
1179,2021-11-01,Alpotrel,10.0,Eutrophic,7.337959289550781,1.96864914894104,2.769528865814209,0.0,0.3165481984615326,10.4,-0.29442699138934797,-0.7336991475178646,-0.8107068126018231,-1.0,-0.9695626732248527
1180,2021-11-01,Alpotrel,11.0,Eutrophic,7.337959289550781,2.1152358055114746,2.809720754623413,0.0,0.289378821849823,10.4,-0.29442699138934797,-0.7298345428246719,-0.7966119417777429,-1.0,-0.9721751132836709
1181,2021-11-01,Alpotrel,12.0,Eutrophic,7.404085159301758,1.895954966545105,1.895954966545105,0.0,0.0,10.4,-0.2880687346825233,-0.8176966378322015,-0.8176966378322015,-1.0,-1.0
1182,2021-11-01,Alpotrel,13.0,Eutrophic,7.404085159301758,1.993656873703003,2.758526563644409,0.0,0.22437162697315216,10.4,-0.2880687346825233,-0.7347570611880376,-0.8083022236824036,-1.0,-0.9784258050987353
1183,2021-11-01,Alpotrel,14.0,Eutrophic,7.404085159301758,1.7617870569229126,1.7617870569229126,0.0,0.0,10.4,-0.2880687346825233,-0.8305973983727969,-0.8305973983727969,-1.0,-1.0
1184,2021-11-01,Alpotrel,15.0,Eutrophic,7.404085159301758,1.8601540327072144,2.68096661567688,0.0,0.14107224345207214,10.4,-0.2880687346825233,-0.7422147484926077,-0.821139035316614,-1.0,-0.9864353612065315
1185,2021-11-01,Alpotrel,16.0,Eutrophic,7.893685817718506,1.7176687717437744,1.7176687717437744,0.0,0.0,10.4,-0.24099174829629755,-0.8348395411784832,-0.8348395411784832,-1.0,-1.0
1186,2021-11-01,Alpotrel,17.0,Eutrophic,7.893685817718506,1.877326488494873,2.5954606533050537,0.0,0.008283144794404507,10.4,-0.24099174829629755,-0.7504364756437448,-0.8194878376447238,-1.0,-0.9992035437697688
1187,2021-11-01,Alpotrel,18.0,Eutrophic,7.893685817718506,1.7031996250152588,1.7031996250152588,0.0,0.0,10.4,-0.24099174829629755,-0.8362308052869943,-0.8362308052869943,-1.0,-1.0
1188,2021-11-01,Alpotrel,19.0,Eutrophic,7.893685817718506,1.7923293113708496,1.7923293113708496,0.0,0.0,10.4,-0.24099174829629755,-0.8276606431374183,-0.8276606431374183,-1.0,-1.0
1189,2021-11-01,Alpotrel,20.0,Eutrophic,13.79843521118164,1.6816253662109375,1.6816253662109375,0.0,0.0,10.4,0.32677261645977307,-0.8383052532489483,-0.8383052532489483,-1.0,-1.0
1191,2021-11-01,Arrocerezal,1.0,Eutrophic,0.010639744810760021,0.010639744810760021,,0.010639744810760021,,6.69,-0.9984096046620687,,-0.9984096046620687,-0.9984096046620687,
1192,2021-11-01,Arrocerezal,2.0,Eutrophic,6.199985027313232,1.5809226036071777,1.5809226036071777,0.010639744810760021,0.010639744810760021,6.69,-0.07324588530444961,-0.76368869901238,-0.76368869901238,-0.9984096046620687,-0.9984096046620687
1193,2021-11-01,Arrocerezal,3.0,Eutrophic,8.660787582397461,1.6690887212753296,1.6690887212753296,0.0029366135131567717,0.0029366135131567717,6.69,0.2945870825706219,-0.7505099071337326,-0.7505099071337326,-0.9995610443179138,-0.9995610443179138
1194,2021-11-01,Arrocerezal,4.0,Eutrophic,,,,,,6.69,,,,,
1195,2021-11-01,Arrocerezal,5.0,Eutrophic,,,,,,6.69,,,,,
1196,2021-11-01,Arrocerezal,6.0,Eutrophic,,,,,,6.69,,,,,
1197,2021-11-01,Arrocerezal,7.0,Eutrophic,,,,,,6.69,,,,,
1198,2021-11-01,Arrocerezal,8.0,Eutrophic,,,,,,6.69,,,,,
1199,2021-11-01,Arrocerezal,9.0,Eutrophic,,,,,,6.69,,,,,
1200,2021-11-01,Arrocerezal,10.0,Eutrophic,,,,,,6.69,,,,,
1201,2021-11-01,Arrocerezal,11.0,Eutrophic,,,,,,6.69,,,,,
1202,2021-11-01,Arrocerezal,12.0,Eutrophic,,,,,,6.69,,,,,
1203,2021-11-01,Arrocerezal,13.0,Eutrophic,,,,,,6.69,,,,,
1204,2021-11-01,Arrocerezal,14.0,Eutrophic,,,,,,6.69,,,,,
1205,2021-11-01,Arrocerezal,15.0,Eutrophic,,,,,,6.69,,,,,
1206,2021-11-01,Arrocerezal,16.0,Eutrophic,,,,,,6.69,,,,,
1207,2021-11-01,Arrocerezal,17.0,Eutrophic,,,,,,6.69,,,,,
1208,2021-11-01,Arrocerezal,18.0,Eutrophic,,,,,,6.69,,,,,
1209,2021-11-01,Arrocerezal,19.0,Eutrophic,,,,,,6.69,,,,,
1210,2021-11-01,Arrocerezal,20.0,Eutrophic,,,,,,6.69,,,,,
1212,2021-11-01,Brozas,1.0,Hypertrophic,80.8634262084961,80.8634262084961,,80.8634262084961,,113.38,-0.2867928540439575,,-0.2867928540439575,-0.2867928540439575,
1213,2021-11-01,Brozas,2.0,Hypertrophic,89.24740600585938,82.40463256835938,82.40463256835938,79.53858947753906,79.53858947753906,113.38,-0.21284701000300424,-0.27319957163203934,-0.27319957163203934,-0.29847777846587525,-0.29847777846587525
1214,2021-11-01,Brozas,3.0,Hypertrophic,96.89521789550781,82.81987762451172,85.26029205322266,74.18232727050781,79.42402648925781,113.38,-0.14539409159015862,-0.24801294714038932,-0.26953715272083506,-0.3457194631283488,-0.29948821230148337
1215,2021-11-01,Brozas,4.0,Hypertrophic,103.62712860107422,82.52035522460938,83.93896484375,72.03533172607422,74.18232727050781,113.38,-0.08601932791432154,-0.25966691794187685,-0.2721789096435934,-0.364655744169393,-0.3457194631283488
1216,2021-11-01,Brozas,5.0,Hypertrophic,122.3504409790039,83.28630828857422,83.96768188476562,66.9334487915039,72.03533172607422,113.38,0.07911837166170323,-0.25941363657818284,-0.26542328198470433,-0.4096538296745113,-0.364655744169393
1217,2021-11-01,Brozas,6.0,Hypertrophic,122.3504409790039,80.99958801269531,83.3138656616211,0.0,66.9334487915039,113.38,0.07911837166170323,-0.26518022877384817,-0.28559192086174534,-1.0,-0.4096538296745113
1218,2021-11-01,Brozas,7.0,Hypertrophic,143.67665100097656,79.77015686035156,84.9725570678711,0.0,62.14727020263672,113.38,0.26721336215361235,-0.2505507402727898,-0.29643537784131624,-1.0,-0.4518674351504964
1219,2021-11-01,Brozas,8.0,Hypertrophic,143.67665100097656,75.23968505859375,83.0220718383789,0.0,56.442420959472656,113.38,0.26721336215361235,-0.2677538204411809,-0.33639367561656597,-1.0,-0.5021836218074381
1220,2021-11-01,Brozas,9.0,Hypertrophic,143.67665100097656,72.49317169189453,83.88410949707031,0.0,56.442420959472656,113.38,0.26721336215361235,-0.2601507364872966,-0.36061764251283707,-1.0,-0.5021836218074381
1221,2021-11-01,Brozas,10.0,Hypertrophic,143.67665100097656,70.71327209472656,83.19139099121094,0.0,56.442420959472656,113.38,0.26721336215361235,-0.2662604428363826,-0.37631617485688335,-1.0,-0.5021836218074381
1222,2021-11-01,Brozas,11.0,Hypertrophic,143.67665100097656,66.27717590332031,83.44152069091797,0.0,56.442420959472656,113.38,0.26721336215361235,-0.2640543244759396,-0.41544208940447774,-1.0,-0.5021836218074381
1223,2021-11-01,Brozas,12.0,Hypertrophic,180.9137420654297,65.4930191040039,84.12323760986328,0.0,33.65520095825195,113.38,0.5956406955850211,-0.25804165099785425,-0.4223582721467286,-1.0,-0.703164570839196
1224,2021-11-01,Brozas,13.0,Hypertrophic,180.9137420654297,62.908687591552734,83.64073181152344,0.0,33.65520095825195,113.38,0.5956406955850211,-0.2622973027736511,-0.4451518116814894,-1.0,-0.703164570839196
1225,2021-11-01,Brozas,14.0,Hypertrophic,180.9137420654297,62.82150650024414,84.27276611328125,0.0,31.926654815673828,113.38,0.5956406955850211,-0.25672282489609055,-0.4459207399872628,-1.0,-0.7184101709677736
1226,2021-11-01,Brozas,15.0,Hypertrophic,180.9137420654297,60.0127067565918,84.33451843261719,0.0,31.926654815673828,113.38,0.5956406955850211,-0.2561781757574776,-0.4706940663556906,-1.0,-0.7184101709677736
1227,2021-11-01,Brozas,16.0,Hypertrophic,180.9137420654297,57.80718994140625,84.4215316772461,0.0,31.926654815673828,113.38,0.5956406955850211,-0.25541072784224644,-0.49014649901740825,-1.0,-0.7184101709677736
1228,2021-11-01,Brozas,17.0,Hypertrophic,180.9137420654297,55.296531677246094,84.42218780517578,0.0,31.926654815673828,113.38,0.5956406955850211,-0.2554049408610356,-0.5122902480398122,-1.0,-0.7184101709677736
1229,2021-11-01,Brozas,18.0,Hypertrophic,180.9137420654297,53.866512298583984,83.84136199951172,0.0,11.159758567810059,113.38,0.5956406955850211,-0.26052776504223213,-0.5249028726531665,-1.0,-0.9015720711958894
1230,2021-11-01,Brozas,19.0,Hypertrophic,180.9137420654297,52.02339553833008,83.77991485595703,0.0,11.159758567810059,113.38,0.5956406955850211,-0.26106972256167726,-0.5411589739078314,-1.0,-0.9015720711958894
1231,2021-11-01,Brozas,20.0,Hypertrophic,180.9137420654297,49.619991302490234,83.01962280273438,0.0,6.6798248291015625,113.38,0.5956406955850211,-0.2677754206850028,-0.562356753373697,-1.0,-0.9410846284256345
